id,text,label
65,"Terima kasih, ini race kemarin kan udah menang Yay! Iya Ini hari ini harus menang lagi lah Di usaha kan, tapi targetnya podium Soalnya startnya kita bukan di pole position Startnya udah mana? P2 Oh P2 Taknya start tinggal di sali aja kan, Pak? Iya, tinggal di sali, pertanding, capai finishnya gitu aja, strateginya PERS! Wah, itu aja!",Joy
66,"Pak, pak, bapak mana sih? Gungung banget? Ke politron? Gapain di AC? TV? Ya, AC TV. Nih lihat nih. Politron yang ini mobil. Ayo kita lihat lebih detail. Ada dua tipe. Politron G3 Plus dan Politron G3. Ini bisa DC charging. Untuk kita sebetrnya 52 kWH dengan range 400 km lebih. Bentuknya modern. Lampunya full dengan LED dan grillnya gagah sekali. Kita lihat dalamnya, ayo. Wah ini intelligent dashboard. Layar tengahnya 12,8 inch central control wide screen. Jognya nyaman dilapiskan dengan premium synthetic leather. Wah ada panoramik sunroof yang bisa dibuka. Untuk G3 Plus. Mobil ini juga terintegrasi dengan handphone Anda melalui aplikasi politron EV Auto. Wah, G3 Plus dapat available 20 inch. Wah belakangnya lega nih. Masih banyak lagi yang bisa dijelaskan mengenai mobil ini. Tapi nanti itu video khusus di YouTube. Harga untuk mobil listrik politron ini mulai dari 299 juta. Bagi Anda yang ingin membeli mobil ini bisa pre-order di BliBli. Politron EV Official Store.",Joy
67,"Hari ini kita jalan-jalan di Gias tanpa topeng Masalahnya cuma satu, Rian Kalau orang yang lain Rian, gubar Tapi kita jalan-jalan, kita coba interview cewek-cewek",Fear
68,"eh, batiknya bagus beli di mana? di online oh di online bukan di sini hahahah omf hmmm malu lah hahahah percayaan diri aja hah oh my god nih lihat ini",Surprise
69,"Ini saya udah pernah nyoba semuanya. Apaan? Ini! Ini! Ini! Ini! Ini! Ini! Ini! Dimana dulu? Jelas dulu. Indonesia! Nah, sadar gak? Carbon fiber? Carbon? Dan tebel banget. Carbon fiber gede banget ini, Dive Chef. Nah, sekarang inti dari museumnya ada di balik. Roling door ini yang segera dibuka. Intinya inti. Intinya inti. Silahkan, Pak. Akhirnya, Ali. Emang kertinya? Ini kerti lagi? Kapan lagi kita? Iya. museum. 25-nya. Yang ngedesainnya. Pelaku sejarah pembuatnya dan pelaku sejarah penggunaannya. Iya, harus dia. Gimana, Pak? Iya. Pinter nih buka kapasinya nih. Itu kan udah pindah. Nah. Ini kerja di motomobi gak nih?",Surprise
70,"ya itu sama temen-temen channel Mobi, kami sekarang berada di Jepang oh ijilanku, jepang itu, kita jauh-jauh dari Indonesia kita pengen melihat sejarahnya nisan, tapi sampai ini belum buka rataan itu, bukan hanya kamu yang nggak boleh kelihatan, bukan saya juga pacaran sama pacar om pacar kamu? kalau kamu istri, istrian yaudah, istri dan istri ini tuh ya, terutama bagian sana ya, itu rasanya kayak kita masuk ke dalam green turismo ini om yang nggak jadi produksi, ini versi road legal-nya tapi nggak jadi di produksi ini yang pertama kali ini kelasan yang terbaik terima kasih",Joy
71,"apa ya ini? makasih.. dia siapa namanya? selah selah namanya siapa? Gebi makasih Gebi namanya siapa? Ajeng makasih Ajeng makin berat ya namanya siapa? Riska makasih riska namanya? Dian makasih Dian aduh berat siapa? Ayas makasih Ayas Virgi Virgi, terima kasih Virgi Disel Disel, kasih disel Terima kasih Grace Grace, makasih Grace banyak banget ya kasih ya",Surprise
72,"mumpung masih celugon, kita beli tiket penyembelangan ferry pakai ferry z dari sekarang aja kenapa dari sekarang? beli lah tiket sebelum sampai ke pelabuhan karena selain anda sampai ke pelabuhan sudah tidak bisa beli tiket lagi jadi harus di atas 5 km dari pelabuhan agar bisa beli tiket informasi penting, untuk anda pemudik yang mau mudik lewat darat dan anda harus share informasi ini ke pemudik yang lewat darat lainnya lagi apabila anda mau keluar pulau jawa, anda pasti naik itu naik ferry, entah ke Sumatra, maupun ke Bali anda beli tiketnya melalui aplikasi ferry z itu ada di iOS dan ada juga di Android nah, untuk informasi lebih lanjut anda bisa cek dan follow Instagramnya ISDP 1991",Surprise
73,"Kita juga mampir pada videonya, makanya nonton sehingga habis ke Siting Jauh Lawik Oh, om om, apa apa? Itu banyak yang ancur Iya, iya, temboknya Banyak yang ga nabrak Ini dikongen ini udah melahirkan berapa YouTube channel coba Iya, berapa YouTube channelnya? Berapa YouTuber? Oke, nih, kita coba sekarang Sisi belakang Oke, nanya! Gak ada rasanya mas kali!",Surprise
74,"kalau semuanya sama dengan kanan kanan dan driver, menderah kita di tempat yang... YES! ANG DANG! bumbunya itu... hmm? bumbunya itu tuh... pasukan... pengikut... bergulup... eee... ya begitu yang kokonya... begitu lah... bumbunya itu apa? hahahhaa... bumbunya itu enak! ini kira-kira 174 cm dengan halun begitu juga? kayanya lebih tinggi deh, ya? bener, enak... 174 cm",Surprise
75,"Saya rasa apa yang kita bisa lakukan adalah, kamu harus membuat waktu untuk menyerahkan, apa adalah mindset kamu sekarang? Karena apabila kamu memiliki mindset yang benar, teruskan seperti yang Dr. Nia bilang, setiap sejati, setiap aktivitas yang besar, dan siapa yang mencari kecil, karena apa pun, itu sebenarnya barokah aktivitas. Jadi, saya rasa itu yang membantu saya, saya revaluasi mindset saya, dan saya rasa yang saya akan berbagi dengan kamu, jika kamu memiliki mindset yang benar, dan setiap kejutan, setiap kejutan, setiap kejutan, setiap aktivitas, itu sebenarnya mengawasi Allah. Terima kasih.",Proud
77,"Rating alasan beli lipis, baru gajian Suka finish glossy-nya Finishnya matte, pekerjaannya lucu Dapat gecein, pomo aja Kenar acun teman, Karina Discon Sedge-nya caket",Surprise
78,"Hai, habis banget aku di undang ke acara Disney Content Showcase di Singapore Aku udah makeup di hotel tapi otorikologasi, aku mau touch up dan pake lipstick Buat pagi ini supaya lebih fresh, aku pake Makeover Power State Transfer Proof Matte Lip Cream yang shade authentic no. 40 Seru banget acaranya banyak film dan series keren yang aku nonton di dalam Setelah acara selesai, aku harus langsung balik ke Jakarta for my next event Nah karena acaranya malam, aku mau ganti pake Makeover Power State Transfer Proof Matte Lip Cream yang shade Pleasure no. B1001 Jiar tampilnya beda! Oke bye!",Proud
79,"japan memberikan hasil yang menyerupai dengan laser treatment. Retinal liposom bekerja 40 kali lebih efektif daripada retinal biasa, berkat teknologi kapsul liposom yang mencegah oksidasi dan juga meningkatkan penatrasi aktif pada sel yang dikargetkan. Jika dikommuniasikan dengan sistem eliposom, terbukti secara klinis, mampu mengambat melanik dan hyperpigmentasi, menjadikannya alternatif yang lebih aman dan menying-ning irritasi dibandingkan dengan hydroquinon. Jika digunakan secara rutin, dapat memberikan hasil yang menyerupai dengan laser treatment.",Neutral
80,"Hai guys, aku baru saja mendapatkan dari Baton Scarfs dan aku tidak bisa mencari ini dengan kalian Pertama, pakaging kamu sangat spesial dan merasa sangat eksklusif Oke, saat ini kita lihat isinya apa Aku sangat gembira lihat apa yang ada di dalam Aah, lihat bagian ini! Sangat cantik, aku suka! Sangat cantik, ada batu yang kain tangan Dan ini nih, luki stangan lho, desainnya lucu banget Ini sangat meh, aku sangat suka color juga Karena aku sangat sehobongan pakai warna-warna yang neutral Aku berarti, siapa yang mau punya pasir lucu ini? Terima kasih banyak untuk Baton Scarfs untuk saat ini Aku suka, muah!",Proud
81,"Hai guys, I just land in Singapore and I want to share tips for your next holiday abroad. This is truly my life's severe karena anti-ribid. Aku pakai pocket valas di MyBca, rekening valas dengan 16 perian mata uang asing yang terkoneksi dengan rekening, tanpa harus ribet bikin konversi, tinggal payment pakai debit Bca Mastercard dan lanja di Belanda Gede Limin Yaman dengan pocket valas di MyBca. Kalau pocket valas mau abis, bisa langsung top up, available 24 jam. Kalian juga bisa ambil cash anywhere and anytime dengan debit Bca Mastercard. Di pocket valas MyBca, kalian juga bisa ambil 16 mata uang asing dalam satu rekening. Bisa beli valas kapan pun, dimana pun dengan kurcantik, tapi make sure pocket valas kamu aktif serenya gampang. Kalian tinggal buka MyBca, klik aktifkan sekarang di bagian pocket. Tentukan sumber dana, pilih mata uang dan masukkan nungin awal setoran awal. Cek kembali ke tentuan dan konfirmasi pocket valas berhasil dan dan. Karena MyBca kehidupan gue lebih nyaman.",Joy
82,"Kita harus menang Rosya yang mana? Iya, yang mana nih, yang mana? Nenek, mau kamu? Ben, jawab nih, KB, doi. Apakah kamu bawa li produk dari Warda? Terserah. Orang punya. Yay! Karena kakaknya udah bawa li produk dari Warda. Betul. Gak pengen coba. Jangan, ya amat. Kita harus nyari mangsa yang cantik, biasanya bahwa. Terus kena, terus kena. Ini lagi ada warnanya ngakulik. Yaa, lagi Razia. Ya, ya, ya. Kan di muka muka depan. Gila kan, bisa-bisanya gak bawa mulang Warda ya. Ini muka-muka orang yang ketilang kita ya. Kira-tila lu cantik kan. Ini yang mau produk lipstick dari Warda saat berkegiatan. Terlihat muka-muka menyesal sih. Sekian Razia kita hari ini tapi kalian harus tetap wawar. Padahal jangan lupa bawa lipisnya Warda. Kita bakal patrol di Menda Dak. Siapkan Warda kalian.",Sadness
83,"Guys, ini adalah cerita aku a few weeks ago. Kalian wajib tau karena this is amazing. Jadi di awal Ramadan ini aku dapet surprise dengan badan calendar dari PONS. Lagi puasa gini kulit tetap butuh idarasi. Nah, ini dia pemeran utamanya. PONS Brat Miracle Serum. Dengan kandungan neasorsino yang lebih ampud dari nais, senemai dan retino, kulit mulai keliatan lebih glowing dalam tujuh hari. Is it true? Let's try it out for a few days. Dengan segala aktivitasku selama bulan dan mandan ini, kulit kuat. Dengan segala aktivitasku selama bulan dan mandan ini, kulit ku kadang naik turun. But that's fine, karena aku pake PONS Brat Miracle Serum. And Miracles Happen! This is my skin after 7 days using PONS Brat Miracle Serum. Terbukti kalau PONS Brat Miracle Serum selain bisa bikin kulit glowing, juga menghirasi dan buat kulit kulit lebih plumpy. Now I am ready to glow in hari raya. Thank you Pons!",Surprise
84,"PAPA MAMA PAPA MAMA Papa, Mama, hari ini anak mau akan melangkah ke dunia baru, bukan untuk pergi, tapi untuk tumbuh, bukan untuk meninggalkan, tapi untuk meneruskan cinta yang telah kalian hanamkan pada aku. PAPA MAMA PAPA MAMA PAPA MAMA Ya Tuhan, jagalah anak kami selalu dalam lindungan dan kasih sayangmu. Tuntunlah hatinya untuk senantiasa lembut, rendah hati dan setia dalam mencintai masalah. Terima kasih.",Trust
85,Pugaaaaa! Waaaaaa! Waaaaaa! Waaaaaa! Waaaaaa! Waaaaaa! Hari ini kita sedang bersiap melangkah ke vang sebaru dalam kehidupan. Insya Allah kita akan menjadi suara istri dan akan membangun keluarga kecil kita sendiri. Waaaaaa! Enakuk sayang. Dalam setiap nefas kami akan selalu ada dua unggung. Kami kelas dan kami percaya Tuhan akan menjaga dan mengeahkir. I love you. Waaaaaa! Waaaaaa! Waaaaaa! Waaaaaa! Waaaaaa! Waaaaaa! Waaaaaa!,Trust
86,"Ali K deals Accent fian After Reels Eli Knot D lob Apa Mami Hari Ini Aku tak bisa ngizin dan luar seitu dari papanan mama. Insya Allah, sebentar lagi kita akan berikan dengan laki-laki yang kita pilih, yang juga insya Allah jadi pilihan terbaik dari Allah namanya Ahmad Al-Gazali. Doa ini tak apa, ma, I love you.",Trust
87,"siapa disini yang suka kesel kalo bulu matanya jadi blebeer? pas kena air apalagi buat muslim kayak aku harus sambil hudu asil harus bolak balik ke depan maskara biar bulu mata tetep npoin tapi disini aku udah gak pusing lagi soalnya aku pake waterproof volume maskara dari essence yang aku suka juga disini maskara ini tuh gak bikin ngegumpul sama sekali sambah ini mengandung vitamin E jadi sekaligus bisa ngasih hasil bulu mata lebih lentik, tebel, dan tetep ringan pas waktu dipakainya sesuai namanya maskara ini udah smart proof jadi mau kena air sekalipun, dia gak akan runtur ataupun blebeer dan pastinya long lasting ini hasil dari pemakaian aku kurang lebih 8 jam setelah berkejatan di luar ruangan bener-bener masih on point banget meskipun aku udah pake buat air hudu, kena air dia masih tetep stay buat kalian apalagi yang masih sekolah, ini worth it banget dengan harga segini jadi tunggu apalagi, cek out sekarang!",Proud
88,"Selama ini aku kemana aja, baru nemui hidden gel face wash lokal yang bikin cerah instan Setiap hari aku tuh kena debu dan polusi, kulit jadi makin kusam dan berminyak Sejujur aku tuh butuh face wash yang bukan cuma bersihin, tapi juga ngelindungi dan biasanya aku pakai brand luar Tapi pas nemui brand lokal ini, gak bercaendah beda banget sih hasilnya, nih aku tunjukin Aku mau pakai dulu ya, di wardah C.D.Fan's Vitamin C plus Panteneau Dia ini gentle creamy wash yang bisa ngelindungi kulit dari polusi plus cerahin kulit Berbeda-beda sesuai kebutuhan aku Nah ini udah aku bilang, biar cuma dipurifying tapi langsung kerasa segar dan lembab Dan yes ini gak bikin kulit kering ketari, buat kamu yang lagi seragal sama kulit kusam This is your sign, upgrade face wash kamu",Surprise
103,"teman-teman coba cek kekuatan otot kaki kalian dengan cara duduk berdiri di kursi tangan dibaku, kemudian lakukan 1 menit sebanyak-banyak, jadi harus cepat seperti ini 1 menit wow, hasilnya 71 dari jurnal sistematic review ini memperlihatkan bahwa jumlah 20-50 itu sudah rata-rata dan bagus banget jadi kalau teman-teman berada di angkasi begitu sudah oke namun kalau bisa lebih di atas 50 itu bagus banget berapa nilai mu?",Surprise
104,"Barang wajib yang perlu aku bawa pas lagi. Paddle Slend Racket. Slend Racket. Banyak banget. Yang harus dibawa pas paddle. Tambler. Iketan rambut. Deki pas. Patu. Handuk. Kaga terambut. Kinum. Patu. Iketan rambut kali ya. Tambler. Anduk kecil. Patu. Pas paddle sih. Jadi aku bisa isis patu, bola, anduk, baju ganti. Kalau aku, pasti harus bawa potongin wajib. Bener. Aku juga harus wajib bawa anduk. Karena keringet. Patu. Minimal dua. Kau kaki, handband, kunci ran, sisir. Itu sih paling penting. Pastinya, kalau bergantin bisa, gak perlu taca keringet. Biar ketemu di sebelah wajib.",Sadness
105,"ini bakalan ada, pokoknya rencana kedepan bakalan ada 60 kan yang desain-desain baru ya, Ma? desain-desain baru, ya jadi tadi buat yang nanya, entah, aku baca dulu, Gijo Merah 1,50,000 rupiah hai, Aru oh, jadi bakalan jadi kan yang terbangkan? ada, ada halo, semuanya ini adalah produk terbaru dari Kral, halo Alvin Murada Aryan Toy Bicono Nita, Juan Nita ini saya perkenalkan, ini adalah Free didalamnya ada dari Kral lagi yang kalau beli hoodie, dapat ini ya bagus mana sama Yonek Jar? kalau buat gajian sih bagus ya, Yonek, tapi ini saya promosi dulu buat ini partner saya dulu biar, biar pibernya Rian dikit, tunggu dulu pokoknya ini enak banget enak banget ini saya lagi nonton live nya dia, sekalian saya juga promoin jadi, jadi kalau misalkan kalian beli hoodie nya, David Prenny itu pokoknya murah banget, ini kualitasnya bagus juga, hoodie nya kalian harus beli hoodie dari Karyarian Ardianto Label dia juga lagi nonton saya nih ada testimonie dari jadi, dia lagi nonton kenapa viewer kita berkurang karena jadi, ini pibernya cuma 500, dan sekarang saya tuh 900 makanya pibernya ke sini ini, apa namanya itu? bentar ya, pibernya jadi ke saya semua jadi, sekali lagi sebelum kita tutup buat teman-teman yang mengikutan Lelan tadi, 5 produk tersebut saya perkenalkan hoodie nya disain, selakan tuliskan spesifikasi warnanya dan harganya aduh, tuh kecewung kenapa di bawah? ini hoodie nya guys jadi, beli hoodie dari Kral ini gratis masker ini alah, HP nya jatuh, masker nya tuh bagus dan hoodie nya tuh bagus banget, saya coba pakai pokoknya, ini enak banget hoodie nya nih, hoodie nya tuh gini, keren banget kan set, set, set, set apalagi yang mau ke puncak, ke gunung-gunung, pakai hoodie nya keren, apalagi dipakai orang yang keren jadi, tambah keren apalagi sekarang lagi musim corona, musim pandemi jadi, harus di... atau yang asker nih, aduh masker keren banget kan, hoodie nya kaya gini masker nya kaya gini kalian yang mau naik motor, naik kemana-mana juga keren pokoknya sekarang, kalau hoodie nya pengen samaan sama saya juga ini hoodie yang saya mau warnanya putih, eh putih sama biru kita langsung di order, ini saya pakai pribadi ukuran L ya saya pribadi ukuran L, ini pas banget disaya kalian tergantung badan kalian, se gimana? pokoknya ini hoodie nya enak banget cuma harganya 300 ribu kayanya ya, kayanya sih 300 ribu maafkan rambut saya, guys karena udah panjang pokoknya ini cocok banget buat new normal, bener banget Ganevi ini cocok banget buat new normal hoodie nya keren, tambah free masker dari Kral nih, Kral, karya Rian Ardian Tolable tapi rambut saya kaya gini, pokoknya keren banget kalau saya udah jadi model, gini nih foto ini udah, udah cocok banget kan pokoknya langsung di order, jaket hoodie nya yang rekommendit buat saya, pokoknya warna biru sama putih ini saya suka banget warna ini, jadi saya minta yang ini pokoknya kalian harus, apa namanya, harus order sekarang juga biar nanti kalau kalian order kan nama penghasilan buat partner saya juga jadi dia langsung apa ada hatinya tuh bahagia, jadi mainnya juga jadi senang gitu loh, senang dan semangat jadi kalian di order KRLL karya Rian Ardian Tolable saya dapet free dari dia, kalau nggak dapet free ya saya nggak umpanin, depan-depannya dia nggak bisa nyemes jadi pokoknya kalian harus beli ini hoodie nya keren banget serius, tapi nggak bohong ini nggak enak banget, adem juga jadi, jaket bukan adem ya, nggak panas juga, tapi bikin anget gitu pokoknya bisa dipake di Indonesia lah pokoknya khususnya di Indonesia ini, nggak panas, nggak gerah nggak enak banget, pokoknya sekarang juga kalian harus beli oke, di atkrll.id kalau nggak di, nggak tau pesannya di mana, pokoknya di websitenya dia ya pokoknya terima kasih, thank you",Proud
